"bathrooms"|"bedrooms"|"beds"|"city"|"id"|"lat"|"lng"|"localized_city"|"neighborhood"|"person_capacity"|"public_address"|"reviews_count"|"room_type"|"star_rating"|"user_id"|"curr"|"price"|"scrapedate"|"guests"|"i"|"price_range"|"geo"|"lon"|"ppp"
1|1|2|"Klosters-Serneus"|11078418|46.8657457198387|9.88140010017607|"Klosters-Serneus"|NA|2|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|57511980|"CHF"|226|2017-01-28|1|0|220|0.6|3.5|113
1.5|2|4|"Klosters-Serneus"|7098504|46.8658737248866|9.89366982112685|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|37205401|"CHF"|226|2017-01-28|1|0|220|0.6|3.5|56.5
1|2|4|"Davos"|3797690|46.7890532844675|9.81567762710053|"Davos"|NA|4|"Davos, Graubünden CH-7270, Schweiz"|0|"Ganze Unterkunft"|NA|19503409|"CHF"|226|2017-01-28|1|0|220|0.6|3.5|56.5
2|3|8|"Davos"|13336858|46.8047268703747|9.84197553599731|"Davos"|NA|8|"Davos, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|75523508|"CHF"|226|2017-01-28|1|0|220|0.6|3.5|28.25
1|1|2|"Davos"|15514589|46.8110813919428|9.84365488016888|"Davos"|NA|2|"Davos, Graubünden 7260, Schweiz"|3|"Ganze Unterkunft"|5|99696413|"CHF"|232|2017-01-28|1|0|225|0.6|3.5|116
2|3|6|"Davos Platz"|1528371|46.7943520225861|9.82666681782229|"Davos Platz"|NA|6|"Davos Platz, Graubünden 7270, Schweiz"|2|"Ganze Unterkunft"|NA|1950362|"CHF"|232|2017-01-28|1|0|225|0.6|3.5|38.6666666666667
1|2|4|"Lenzerheide"|1838514|46.720907480101|9.56002003230955|"Lenzerheide"|NA|4|"Lenzerheide, CH 7078, Schweiz"|3|"Ganze Unterkunft"|4.5|9608416|"CHF"|232|2017-01-28|1|0|225|0.6|3.5|58
2|3|3|"Wiesen"|12808973|46.7022367842702|9.71262423058425|"Wiesen"|NA|6|"Wiesen, Graubünden 7494, Schweiz"|3|"Ganze Unterkunft"|5|69825374|"CHF"|235|2017-01-28|1|0|230|0.6|3.5|39.1666666666667
2|3|6|"Bergün"|1099103|46.6478023285204|9.73210981918017|"Bergün"|NA|6|"Bergün, Graubünden 7482, Schweiz"|13|"Ganze Unterkunft"|5|6069643|"CHF"|237|2017-01-28|1|0|230|0.6|3.5|39.5
1|1|3|"Filisur"|14553131|46.6754448797011|9.68214226174319|"Filisur"|NA|3|"Filisur, Graubünden 7477, Schweiz"|0|"Privatzimmer"|NA|60659848|"CHF"|237|2017-01-28|1|0|230|0.6|3.5|79
1|0|5|"Davos Platz"|5292907|46.8001785736148|9.83212926760113|"Davos Platz"|NA|4|"Davos Platz, Graubünden 7270, Schweiz"|2|"Ganze Unterkunft"|NA|22214359|"CHF"|236|2017-01-28|1|0|230|0.6|3.5|59
1.5|3|5|"Klosters-Serneus"|9689814|46.8747131323508|9.89098061882122|"Klosters-Serneus"|NA|5|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|50047339|"CHF"|237|2017-01-28|1|0|230|0.6|3.5|47.4
2|3|8|"Davos Dorf"|13381761|46.8153846209205|9.84450567236498|"Davos Dorf"|NA|8|"Davos Dorf, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|76063834|"CHF"|237|2017-01-28|1|0|230|0.6|3.5|29.625
1|1|1|"Davos Platz"|13381663|46.8044696957139|9.83468552326355|"Davos Platz"|NA|2|"Davos Platz, Graubünden 7270, Schweiz"|0|"Privatzimmer"|NA|76063308|"CHF"|237|2017-01-28|1|0|230|0.6|3.5|118.5
1|1|4|"Arosa"|8587795|46.7816291152178|9.68470413626373|"Arosa"|NA|4|"Arosa, Graubünden 7050, Schweiz"|2|"Ganze Unterkunft"|NA|12168503|"CHF"|247|2017-01-28|1|0|240|0.6|3.5|61.75
2|3|6|"Arosa"|11036058|46.7753990720001|9.66180975605681|"Arosa"|NA|6|"Arosa, Graubünden, Schweiz"|1|"Ganze Unterkunft"|NA|57224085|"CHF"|247|2017-01-28|1|0|240|0.6|3.5|41.1666666666667
2|NA|6|"Klosters-Serneus"|9767187|46.8648499690783|9.88800468614601|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|2|"Ganze Unterkunft"|NA|50362597|"CHF"|247|2017-01-28|1|0|240|0.6|3.5|41.1666666666667
1|2|4|"S-chanf"|10289317|46.6119716793112|9.98630378722348|"S-chanf"|NA|6|"S-chanf, Graubünden 7525, Schweiz"|0|"Ganze Unterkunft"|NA|52926901|"CHF"|247|2017-01-28|1|0|240|0.6|3.5|41.1666666666667
2|2|3|"Davos Dorf"|13408348|46.8040989416578|9.83465087849583|"Davos Dorf"|NA|5|"Davos Dorf, Graubünden 7260, Schweiz"|3|"Ganze Unterkunft"|5|15407049|"CHF"|254|2017-01-28|1|0|250|0.6|3.5|50.8
2|2|4|"Davos Dorf"|16547711|46.8083706139122|9.84532943008199|"Davos Dorf"|NA|4|"Davos Dorf, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|941657|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|64.25
2.5|4|8|"Brail"|16278445|46.6543185075159|10.0348079799767|"Brail"|NA|8|"Brail, Graubünden 7527, Schweiz"|0|"Ganze Unterkunft"|NA|78992380|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|32.125
2|3|7|"Davos"|12773697|46.8137121770284|9.8430282206416|"Davos"|NA|7|"Davos, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|69501666|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|36.7142857142857
2|2|4|"Klosters-Serneus"|10406374|46.8717493787817|9.88582707702765|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|4|"Ganze Unterkunft"|5|39380650|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|64.25
1|3|5|"Langwies"|15934524|46.8212525140554|9.71296621393643|"Langwies"|NA|5|"Langwies, Graubünden 7057, Schweiz"|1|"Ganze Unterkunft"|NA|103413107|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|51.4
1|3|6|"Arosa"|2244448|46.7838362669075|9.68330238380437|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|10|"Ganze Unterkunft"|4.5|11464305|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|42.8333333333333
2|2|3|"Klosters-Serneus"|13628869|46.863019031776|9.89381437367833|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|78636871|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|64.25
2|2|4|"Klosters-Serneus"|15103718|46.8617379442982|9.89439926066841|"Klosters-Serneus"|NA|5|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|95649137|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|51.4
1|1|2|"Davos"|7395338|46.7968753885822|9.83524742701596|"Davos"|NA|4|"Davos, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|36880892|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|64.25
2|3|6|"Arosa"|9647599|46.7898390616676|9.68216317268264|"Arosa"|NA|8|"Arosa, Graubünden 7050, Schweiz"|1|"Ganze Unterkunft"|NA|49880551|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|32.125
2|3|5|"Serneus"|16623556|46.8915953192033|9.84743653342247|"Serneus"|NA|6|"Serneus, Graubünden 7249, Schweiz"|0|"Ganze Unterkunft"|NA|109774461|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|42.8333333333333
4|4|8|"Davos Dorf"|12669356|46.8034305665601|9.84197104651999|"Davos Dorf"|NA|8|"Davos Dorf, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|15355391|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|32.125
2|3|4|"Klosters-Serneus"|15766096|46.8659190219526|9.88139619033288|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|101716037|"CHF"|257|2017-01-28|1|0|250|0.6|3.5|64.25
2|2|6|"Arosa"|2498205|46.7757603909151|9.66501415927644|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|5|"Ganze Unterkunft"|5|12787377|"CHF"|262|2017-01-28|1|0|255|0.6|3.5|43.6666666666667
2|2|4|"Arosa"|12641398|46.7761650144381|9.66790311250638|"Arosa"|NA|4|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|68533548|"CHF"|262|2017-01-28|1|0|255|0.6|3.5|65.5
1|1|4|"Davos"|15863874|46.7200123009664|9.85000538022661|"Davos"|NA|4|"Davos, Graubünden 7272, Schweiz"|0|"Ganze Unterkunft"|NA|102815383|"CHF"|268|2017-01-28|1|0|260|0.6|3.5|67
1.5|3|6|"Davos"|12805670|46.824743494134|9.86004944779459|"Davos"|NA|6|"Davos, Graubünden 7265, Schweiz"|0|"Ganze Unterkunft"|NA|69786964|"CHF"|268|2017-01-28|1|0|260|0.6|3.5|44.6666666666667
1|2|4|"Arosa"|16445221|46.7820619637609|9.6807188543613|"Arosa"|NA|4|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|107856339|"CHF"|273|2017-01-28|1|0|265|0.6|3.5|68.25
2|3|5|"Davos Glaris"|16012627|46.7516732192469|9.78469893081308|"Davos Glaris"|NA|6|"Davos Glaris, Graubünden 7277, Schweiz"|0|"Ganze Unterkunft"|NA|101922787|"CHF"|278|2017-01-28|1|0|270|0.6|3.5|46.3333333333333
2|3|6|"Klosters"|13335316|46.8729016569802|9.87960999181503|"Klosters"|NA|6|"Klosters, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|75230365|"CHF"|283|2017-01-28|1|0|275|0.6|3.5|47.1666666666667
1.5|2|4|"Davos Platz"|16131668|46.7904903348972|9.81399604129252|"Davos Platz"|NA|4|"Davos Platz, Graubünden 7270, Schweiz"|2|"Ganze Unterkunft"|NA|62869117|"CHF"|286|2017-01-28|1|0|280|0.6|3.5|71.5
3|4|8|"Davos Platz"|15639592|46.802406148199|9.83618445984126|"Davos Platz"|NA|8|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|55708370|"CHF"|288|2017-01-28|1|0|280|0.6|3.5|36
2|3|6|"Davos Platz"|13594261|46.7890822666824|9.81493270992302|"Davos Platz"|NA|6|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|78567747|"CHF"|288|2017-01-28|1|0|280|0.6|3.5|48
2|3|4|"Klosters Dorf"|15401530|46.8822421851464|9.87847872949815|"Klosters Dorf"|NA|6|"Klosters Dorf, Graubünden 7252, Schweiz"|0|"Ganze Unterkunft"|NA|98565580|"CHF"|288|2017-01-28|1|0|280|0.6|3.5|48
2|3|6|"Klosters-Serneus"|8449419|46.8668989739118|9.88136339424978|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden, Schweiz"|0|"Ganze Unterkunft"|NA|44481862|"CHF"|293|2017-01-28|1|0|285|0.6|3.5|48.8333333333333
1|4|8|"Arosa"|15518453|46.7790360301218|9.66299986722847|"Arosa"|NA|8|"Arosa, Graubünden 7050, Schweiz"|1|"Ganze Unterkunft"|NA|75144911|"CHF"|298|2017-01-28|1|0|290|0.6|3.5|37.25
2|3|4|"Klosters"|1975030|46.8777109168222|9.88340396043989|"Klosters"|NA|5|"Klosters, Graubünden 7250, Schweiz"|14|"Ganze Unterkunft"|5|9113278|"CHF"|298|2017-01-28|1|0|290|0.6|3.5|59.6
1|3|6|"Arosa"|8247631|46.7815364014525|9.68690352074181|"Arosa"|NA|6|"Arosa, Graubünden, Schweiz"|6|"Ganze Unterkunft"|5|39527973|"CHF"|298|2017-01-28|1|0|290|0.6|3.5|49.6666666666667
2|3|8|"Klosters-Serneus"|7745274|46.8654369678309|9.88318553362375|"Klosters-Serneus"|NA|8|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|25933270|"CHF"|298|2017-01-28|1|0|290|0.6|3.5|37.25
2|2|3|"Klosters"|15465374|46.8639384203322|9.88143806844458|"Klosters"|NA|4|"Klosters, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|99238058|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|77.25
2|2|2|"Klosters-Serneus"|14002452|46.8729421064164|9.88089190850788|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|83672554|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|77.25
2|4|10|"Lüen"|15945834|46.8258307023677|9.57885866376622|"Lüen"|NA|10|"Lüen, Graubünden 7027, Schweiz"|0|"Ganze Unterkunft"|NA|103221284|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|30.9
2|3|3|"Klosters"|2820509|46.860716194228|9.8836388705702|"Klosters"|NA|4|"Klosters, Graubünden 7250, Schweiz"|6|"Ganze Unterkunft"|5|6479777|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|77.25
1|3|4|"Klosters-Serneus"|16583165|46.8772355888513|9.87878794812064|"Klosters-Serneus"|NA|7|"Klosters-Serneus, GR 7250, Schweiz"|0|"Ganze Unterkunft"|NA|91117597|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|44.1428571428571
2|0|5|"Davos Platz"|10328378|46.7945257415576|9.82262114433257|"Davos Platz"|NA|5|"Davos Platz, Graubünden 7270, Schweiz"|1|"Ganze Unterkunft"|NA|46858721|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|61.8
2|2|3|"Klosters-Serneus"|14116560|46.8721302399454|9.88219606611006|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|83672554|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|51.5
2|5|8|"Langwies"|6859244|46.7993399959236|9.68194877194061|"Langwies"|NA|10|"Langwies, Graubünden, Schweiz"|0|"Ganze Unterkunft"|NA|35313260|"CHF"|307|2017-01-28|1|0|300|0.6|3.5|30.7
2|2|2|"Arosa"|5581943|46.7831714277823|9.68784622102826|"Arosa"|NA|4|"Arosa, Graubünden 7050, Schweiz"|2|"Ganze Unterkunft"|NA|3822517|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|77.25
3|4|8|"Klosters-Serneus"|11272804|46.875237364578|9.88241990858028|"Klosters-Serneus"|NA|8|"Klosters-Serneus, Graubünden 7250, Schweiz"|2|"Ganze Unterkunft"|NA|43555173|"CHF"|309|2017-01-28|1|0|300|0.6|3.5|38.625
2|3|3|"Davos Platz"|10430268|46.7909837417517|9.81182519735582|"Davos Platz"|NA|5|"Davos Platz, Graubünden 7270, Schweiz"|3|"Ganze Unterkunft"|4.5|53717395|"CHF"|329|2017-01-28|1|0|320|0.6|3.5|65.8
1|1|1|"Arosa"|14542115|46.7838227340031|9.67851564115247|"Arosa"|NA|2|"Arosa, Graubünden 7050, Schweiz"|0|"Privatzimmer"|NA|81107725|"CHF"|329|2017-01-28|1|0|320|0.6|3.5|164.5
1|1|4|"Davos Platz"|11062720|46.7957958516351|9.82439677424189|"Davos Platz"|NA|1|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|9963591|"CHF"|329|2017-01-28|1|0|320|0.6|3.5|329
2.5|3|4|"Parpan"|15795261|46.7615988648339|9.56238638392975|"Parpan"|NA|6|"Parpan, Graubünden 7076, Schweiz"|0|"Ganze Unterkunft"|NA|80643772|"CHF"|334|2017-01-28|1|0|325|0.6|3.5|55.6666666666667
2|3|5|"Klosters-Serneus"|15360265|46.8639655761797|9.88478831807626|"Klosters-Serneus"|NA|6|"Klosters-Serneus, GR 7250, Schweiz"|0|"Ganze Unterkunft"|NA|14994542|"CHF"|334|2017-01-28|1|0|325|0.6|3.5|55.6666666666667
2|2|2|"Davos"|2129943|46.7905008826114|9.81275490387066|"Davos"|NA|4|"Davos, Graubünden 7270, Schweiz"|11|"Ganze Unterkunft"|5|6434427|"CHF"|340|2017-01-28|1|0|330|0.6|3.5|85
3|4|6|"Davos"|14991953|46.8296354181718|9.85992224197783|"Davos"|NA|8|"Davos, Graubünden 7265, Schweiz"|0|"Ganze Unterkunft"|NA|1651414|"CHF"|340|2017-01-28|1|0|330|0.6|3.5|42.5
3|4|8|"Arosa"|11027002|46.7769461400619|9.66195313560494|"Arosa"|NA|8|"Arosa, Graubünden, Schweiz"|0|"Ganze Unterkunft"|NA|57224085|"CHF"|350|2017-01-28|1|0|340|0.6|3.5|43.75
2|2|3|"Klosters-Serneus"|8893042|46.8649657441378|9.89193574940472|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|472843|"CHF"|355|2017-01-28|1|0|345|0.6|3.5|88.75
2|4|8|"Bergün"|3700312|46.6287331003446|9.74373213468702|"Bergün"|NA|8|"Bergün, Graubünden, Schweiz"|9|"Ganze Unterkunft"|5|7650381|"CHF"|360|2017-01-28|1|0|350|0.6|3.5|45
1|2|6|"Klosters-Serneus"|10542998|46.8796449097097|9.87871836406142|"Klosters-Serneus"|NA|6|"Klosters-Serneus, GR 7250, Schweiz"|1|"Ganze Unterkunft"|NA|54366521|"CHF"|360|2017-01-28|1|0|350|0.6|3.5|60
1.5|2|4|"Davos - Dorf"|3224490|46.8087776202377|9.84460588201094|"Davos - Dorf"|NA|4|"Davos - Dorf, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|16324655|"CHF"|370|2017-01-28|1|0|360|0.6|3.5|92.5
2|3|6|"Klosters-Platz"|6832810|46.8716519562442|9.88481467397573|"Klosters-Platz"|NA|6|"Klosters-Platz, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|35796520|"CHF"|370|2017-01-28|1|0|360|0.6|3.5|61.6666666666667
2|3|5|"Davos Platz"|16251373|46.7958948594487|9.82503637369875|"Davos Platz"|NA|6|"Davos Platz, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|106246873|"CHF"|376|2017-01-28|1|0|365|0.6|3.5|62.6666666666667
2|2|5|"Davos"|1281189|46.7951021550317|9.82826832166769|"Davos"|NA|5|"Davos, Graubünden 7270, Schweiz"|1|"Ganze Unterkunft"|NA|5144627|"CHF"|376|2017-01-28|1|0|365|0.6|3.5|75.2
1|1|2|"Davos Platz"|15440535|46.8031396526225|9.83385691870832|"Davos Platz"|NA|3|"Davos Platz, Graubünden 7270, Schweiz"|1|"Ganze Unterkunft"|NA|99022942|"CHF"|386|2017-01-28|1|0|375|0.6|3.5|128.666666666667
1|1|1|"Trimmis"|9762959|46.8957795589116|9.56175602511384|"Trimmis"|NA|2|"Trimmis, Graubünden 7203, Schweiz"|0|"Ganze Unterkunft"|NA|17007187|"CHF"|382|2017-01-28|1|0|375|0.6|3.5|191
NA|2|NA|"Davos"|333351|46.8038018246957|9.83571948749937|"Davos"|NA|4|"Davos, Graubünden 7270, Schweiz"|2|"Ganze Unterkunft"|NA|331329|"CHF"|386|2017-01-28|1|0|375|0.6|3.5|96.5
2|3|6|"Davos"|11090897|46.8119187244995|9.84791205825344|"Davos"|NA|6|"Davos, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|22439498|"CHF"|393|2017-01-28|1|0|385|0.6|3.5|65.5
2|3|3|"Klosters-Serneus"|16332872|46.8800188251314|9.88156915138626|"Klosters-Serneus"|NA|4|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|10250350|"CHF"|401|2017-01-28|1|0|390|0.6|3.5|100.25
2|3|6|"Klosters-Serneus"|9500987|46.8696498100847|9.88951985155621|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|2|"Ganze Unterkunft"|NA|31874629|"CHF"|406|2017-01-28|1|0|395|0.6|3.5|67.6666666666667
1|1|1|"Davos"|5103921|46.7919292070396|9.8211212842271|"Davos"|NA|1|"Davos, Graubünden, Schweiz"|3|"Privatzimmer"|4.5|4488968|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|412
2|4|4|"Davos Platz"|16271139|46.7682389157641|9.81594022737549|"Davos Platz"|NA|8|"Davos Platz, Graubünden 7270, Schweiz"|1|"Ganze Unterkunft"|NA|93148754|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|51.5
3|2|6|"Arosa"|16501326|46.7773742694873|9.67598474410875|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|58834861|"CHF"|411|2017-01-28|1|0|400|0.6|3.5|68.5
2|3|8|"Arosa"|6339085|46.7813490030235|9.6816929330553|"Arosa"|NA|8|"Arosa, Graubünden 7050, Schweiz"|6|"Ganze Unterkunft"|5|33010310|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|51.5
2|5|6|"Davos"|8147417|46.7948110631045|9.82571454054098|"Davos"|NA|6|"Davos, Graubünden 7270, Schweiz"|0|"Ganze Unterkunft"|NA|43016417|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|68.6666666666667
2|3|6|"Arosa"|15400858|46.7815481542399|9.68059205533024|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|3|"Ganze Unterkunft"|4.5|21176089|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|68.6666666666667
2|2|3|"Davos"|10054987|46.7913077945631|9.81448736114302|"Davos"|NA|5|"Davos, Graubünden 7270, Schweiz"|9|"Ganze Unterkunft"|4.5|44607464|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|82.4
3|2|3|"Arosa"|11268762|46.779015239412|9.67642471276597|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|0|"Ganze Unterkunft"|NA|58834861|"CHF"|411|2017-01-28|1|0|400|0.6|3.5|68.5
3|3|6|"Klosters-Serneus"|13538534|46.8637948735884|9.88102807119862|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|77873066|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|68.6666666666667
1.5|2|6|"Davos"|4590925|46.7969361093678|9.82235052434459|"Davos"|NA|6|"Davos, Graubünden 7270, Schweiz"|13|"Ganze Unterkunft"|4.5|23797745|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|68.6666666666667
2.5|4|7|"Klosters-Serneus"|4737423|46.8629800389509|9.88578718588119|"Klosters-Serneus"|NA|8|"Klosters-Serneus, Graubünden 7250, Schweiz"|9|"Ganze Unterkunft"|5|24457035|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|51.5
2|3|6|"Arosa"|6923547|46.7852209198298|9.68658778814096|"Arosa"|NA|6|"Arosa, Graubünden 7050, Schweiz"|2|"Ganze Unterkunft"|NA|35408806|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|68.6666666666667
4|4|8|"Davos"|3013097|46.8017382464117|9.84064197331254|"Davos"|NA|8|"Davos, Graubünden 7260, Schweiz"|2|"Ganze Unterkunft"|NA|15355095|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|51.5
1.5|3|6|"Davos Dorf"|7249961|46.8025782314685|9.84151505360126|"Davos Dorf"|NA|6|"Davos Dorf, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|37962769|"CHF"|412|2017-01-28|1|0|400|0.6|3.5|68.6666666666667
3|3|3|"Klosters-Serneus"|4746486|46.8624235760323|9.88706478631985|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|4|"Ganze Unterkunft"|5|24497727|"CHF"|432|2017-01-28|1|0|420|0.6|3.5|72
1|1|8|"Filisur"|14579163|46.6523279558227|9.68619721853113|"Filisur"|NA|8|"Filisur, Graubünden 7477, Schweiz"|0|"Privatzimmer"|NA|60659848|"CHF"|432|2017-01-28|1|0|420|0.6|3.5|54
1|0|1|"Davos Platz"|10363370|46.7995554182604|9.82832092431645|"Davos Platz"|NA|2|"Davos Platz, Graubünden 7270, Schweiz"|1|"Ganze Unterkunft"|NA|53336491|"CHF"|455|2017-01-28|1|0|445|0.6|3.5|227.5
3|4|6|"Klosters-Serneus"|15161129|46.8754804230858|9.87927117659471|"Klosters-Serneus"|NA|10|"Klosters-Serneus, Graubünden 7250, Schweiz"|2|"Ganze Unterkunft"|NA|92428086|"CHF"|455|2017-01-28|1|0|445|0.6|3.5|45.5
2|7|16|"Davos"|8692800|46.8482804040336|9.87306075554649|"Davos"|NA|16|"Davos, Graubünden 7277, Schweiz"|8|"Ganze Unterkunft"|4|45639811|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|28.9375
2|3|3|"Klosters-Serneus"|16584312|46.8787532086029|9.87822171913558|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|1|"Ganze Unterkunft"|NA|22090695|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|77.1666666666667
5|9|16|"Davos"|8019870|46.8096774467678|9.85368239698705|"Davos"|NA|16|"Davos, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|30757305|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|28.9375
3|3|4|"Maladers"|14765010|46.8372678411188|9.56598766166922|"Maladers"|NA|6|"Maladers, Graubünden 7026, Schweiz"|1|"Ganze Unterkunft"|NA|83226554|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|77.1666666666667
2|3|4|"Davos"|12086734|46.7953853974408|9.81877312589275|"Davos"|NA|6|"Davos, Graubünden, Schweiz"|0|"Ganze Unterkunft"|NA|57558410|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|77.1666666666667
2|3|6|"Davos"|10834314|46.7957861138114|9.82438670403436|"Davos"|NA|6|"Davos, Graubünden 7270, Schweiz"|4|"Ganze Unterkunft"|4.5|9963591|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|77.1666666666667
2|3|7|"Klosters-Serneus"|3152295|46.8662401029105|9.89372280126451|"Klosters-Serneus"|NA|7|"Klosters-Serneus, Graubünden 7250, Schweiz"|2|"Ganze Unterkunft"|NA|13908924|"CHF"|463|2017-01-28|1|0|450|0.6|3.5|66.1428571428571
2|3|6|"Klosters-Serneus"|16765898|46.867337957268|9.88095092370515|"Klosters-Serneus"|NA|6|"Klosters-Serneus, Graubünden 7250, Schweiz"|0|"Ganze Unterkunft"|NA|13887789|"CHF"|484|2017-01-28|1|0|470|0.6|3.5|80.6666666666667
2|3|6|"Klosters Dorf"|15573389|46.8820601836391|9.87264929646504|"Klosters Dorf"|NA|8|"Klosters Dorf, Graubünden 7252, Schweiz"|0|"Ganze Unterkunft"|NA|100314554|"CHF"|484|2017-01-28|1|0|470|0.6|3.5|60.5
2|2|2|"Davos"|5037140|46.8044832878515|9.84112583620367|"Davos"|NA|4|"Davos, Graubünden 7260, Schweiz"|1|"Ganze Unterkunft"|NA|18542379|"CHF"|485|2017-01-28|1|0|475|0.6|3.5|121.25
3|3|6|"Davos"|11112445|46.8052067884282|9.83405668361226|"Davos"|NA|6|"Davos, Graubünden 7260, Schweiz"|0|"Ganze Unterkunft"|NA|6434427|"CHF"|504|2017-01-28|1|0|490|0.6|3.5|84
